"year","idcultivo","cultivo","cve_ent","entidad","sexo","benef_total","monto_total","im","gm","imn","tipo","count_tipo"
2023,7490000,"Maiz grano","23","Quintana Roo","M",3457.0,24444200.0,20.6289,"Medio",0.758918,"No aplica",0
2023,7490000,"Maiz grano","23","Quintana Roo","H",6258.0,45316300.0,20.6289,"Medio",0.758918,"B",2
2023,7490000,"Maiz grano","23","Quintana Roo","M",3611.0,23812600.0,20.6289,"Medio",0.758918,"B",2
2023,7490000,"Maiz grano","24","San Luis Potosí","H",39252.0,309704800.0,18.688,"Medio",0.687516,"No aplica",0
2023,7490000,"Maiz grano","24","San Luis Potosí","M",12704.0,101125000.0,18.688,"Medio",0.687516,"No aplica",0
2023,7490000,"Maiz grano","24","San Luis Potosí","H",8818.0,53127700.0,18.688,"Medio",0.687516,"A",9
2023,7490000,"Maiz grano","24","San Luis Potosí","M",1571.0,9501500.0,18.688,"Medio",0.687516,"A",9
2023,7490000,"Maiz grano","24","San Luis Potosí","H",8313.0,50292000.0,18.688,"Medio",0.687516,"B",5
2023,7490000,"Maiz grano","24","San Luis Potosí","M",2266.0,13726200.0,18.688,"Medio",0.687516,"B",5
2023,7490000,"Maiz grano","25","Sinaloa","H",39429.0,333626400.0,20.5099,"Medio",0.75454,"No aplica",0
2023,7490000,"Maiz grano","25","Sinaloa","M",15355.0,133518900.0,20.5099,"Medio",0.75454,"No aplica",0
2023,7490000,"Maiz grano","26","Sonora","H",5133.0,44376500.0,21.4056,"Bajo",0.787495,"No aplica",0
2023,7490000,"Maiz grano","26","Sonora","M",1523.0,14172200.0,21.4056,"Bajo",0.787495,"No aplica",0
2023,7490000,"Maiz grano","27","Tabasco","H",26614.0,172077300.0,18.3325,"Alto",0.674435,"No aplica",0
2023,7490000,"Maiz grano","27","Tabasco","M",9039.0,59208400.0,18.3325,"Alto",0.674435,"No aplica",0
2023,7490000,"Maiz grano","28","Tamaulipas","H",19853.0,195923500.0,20.9966,"Bajo",0.772446,"No aplica",0
2023,7490000,"Maiz grano","28","Tamaulipas","M",7542.0,83568400.0,20.9966,"Bajo",0.772446,"No aplica",0
2023,7490000,"Maiz grano","29","Tlaxcala","H",59216.0,428780300.0,19.8707,"Medio",0.731027,"No aplica",0
2023,7490000,"Maiz grano","29","Tlaxcala","M",28980.0,201681100.0,19.8707,"Medio",0.731027,"No aplica",0
2023,7490000,"Maiz grano","30","Veracruz de Ignacio de la Llave","H",98496.0,700166300.0,16.4142,"Alto",0.603863,"No aplica",0
2023,7490000,"Maiz grano","30","Veracruz de Ignacio de la Llave","M",33506.0,237177000.0,16.4142,"Alto",0.603863,"No aplica",0
2023,7490000,"Maiz grano","30","Veracruz de Ignacio de la Llave","H",44871.0,290618700.0,16.4142,"Alto",0.603863,"A",34
2023,7490000,"Maiz grano","30","Veracruz de Ignacio de la Llave","M",19594.0,123971100.0,16.4142,"Alto",0.603863,"A",33
2023,7490000,"Maiz grano","30","Veracruz de Ignacio de la Llave","H",14643.0,95915000.0,16.4142,"Alto",0.603863,"B",12
2023,7490000,"Maiz grano","30","Veracruz de Ignacio de la Llave","M",7327.0,46722100.0,16.4142,"Alto",0.603863,"B",12
2023,7490000,"Maiz grano","31","Yucatán","H",54541.0,347578400.0,17.5122,"Alto",0.644259,"A",67
2023,7490000,"Maiz grano","31","Yucatán","M",9798.0,61879000.0,17.5122,"Alto",0.644259,"A",66
2023,7490000,"Maiz grano","31","Yucatán","H",4238.0,25648700.0,17.5122,"Alto",0.644259,"B",22
2023,7490000,"Maiz grano","31","Yucatán","M",485.0,2928000.0,17.5122,"Alto",0.644259,"B",18
2023,7490000,"Maiz grano","31","Yucatán","H",317.0,1928000.0,17.5122,"Alto",0.644259,"No aplica",0
2023,7490000,"Maiz grano","31","Yucatán","M",26.0,162000.0,17.5122,"Alto",0.644259,"No aplica",0
2023,7490000,"Maiz grano","32","Zacatecas","H",38152.0,347160300.0,19.4972,"Medio",0.717286,"No aplica",0
2023,7490000,"Maiz grano","32","Zacatecas","M",13657.0,124265200.0,19.4972,"Medio",0.717286,"No aplica",0
2023,7920000,"Nopal","09","Ciudad de México","H",4.0,24800.0,23.1431,"Muy bajo",0.851415,"No aplica",0
2023,7920000,"Nopal","13","Hidalgo","M",2.0,12400.0,18.0532,"Alto",0.664161,"No aplica",0
2023,7920000,"Nopal","15","México","H",1643.0,10199000.0,20.8036,"Bajo",0.765348,"No aplica",0
2023,7920000,"Nopal","15","México","M",695.0,4309000.0,20.8036,"Bajo",0.765348,"No aplica",0
2023,7920000,"Nopal","15","México","H",6.0,37200.0,20.8036,"Bajo",0.765348,"B",1
2023,8810000,"Sorgo grano","01","Aguascalientes","H",4.0,38400.0,22.2057,"Muy bajo",0.816929,"No aplica",0
2023,8810000,"Sorgo grano","02","Baja California","H",1.0,6000.0,21.3803,"Bajo",0.786563,"No aplica",0
2023,8810000,"Sorgo grano","03","Baja California Sur","H",1.0,14400.0,21.4734,"Bajo",0.789987,"No aplica",0
2023,8810000,"Sorgo grano","04","Campeche","H",9.0,162000.0,17.8051,"Alto",0.655032,"No aplica",0
2023,8810000,"Sorgo grano","04","Campeche","M",3.0,18000.0,17.8051,"Alto",0.655032,"No aplica",0
2023,8810000,"Sorgo grano","05","Coahuila de Zaragoza","H",1594.0,15335300.0,22.5457,"Muy bajo",0.829436,"No aplica",0
2023,8810000,"Sorgo grano","05","Coahuila de Zaragoza","M",523.0,5050400.0,22.5457,"Muy bajo",0.829436,"No aplica",0
2023,8810000,"Sorgo grano","06","Colima","H",223.0,1991900.0,21.5323,"Bajo",0.792156,"No aplica",0
2023,8810000,"Sorgo grano","06","Colima","M",66.0,729600.0,21.5323,"Bajo",0.792156,"No aplica",0
2023,8810000,"Sorgo grano","07","Chiapas","H",295.0,3200500.0,11.9987,"Muy alto",0.44142,"No aplica",0
2023,8810000,"Sorgo grano","07","Chiapas","M",122.0,1230700.0,11.9987,"Muy alto",0.44142,"No aplica",0
2023,8810000,"Sorgo grano","07","Chiapas","H",6.0,36000.0,11.9987,"Muy alto",0.44142,"A",2
2023,8810000,"Sorgo grano","07","Chiapas","M",1.0,6000.0,11.9987,"Muy alto",0.44142,"A",1
2023,8810000,"Sorgo grano","07","Chiapas","M",3.0,24000.0,11.9987,"Muy alto",0.44142,"B",1
2023,8810000,"Sorgo grano","07","Chiapas","H",3.0,18000.0,11.9987,"Muy alto",0.44142,"B",1
2023,8810000,"Sorgo grano","08","Chihuahua","H",1085.0,10146900.0,20.0153,"Medio",0.736344,"No aplica",0
2023,8810000,"Sorgo grano","08","Chihuahua","M",409.0,3876900.0,20.0153,"Medio",0.736344,"No aplica",0
2023,8810000,"Sorgo grano","08","Chihuahua","H",9.0,104400.0,20.0153,"Medio",0.736344,"B",1
2023,8810000,"Sorgo grano","08","Chihuahua","M",5.0,41400.0,20.0153,"Medio",0.736344,"B",2
2023,8810000,"Sorgo grano","10","Durango","H",727.0,6927600.0,18.4727,"Alto",0.679596,"No aplica",0
2023,8810000,"Sorgo grano","10","Durango","M",169.0,1455000.0,18.4727,"Alto",0.679596,"No aplica",0
2023,8810000,"Sorgo grano","11","Guanajuato","H",16345.0,126138500.0,19.4195,"Medio",0.714425,"No aplica",0
2023,8810000,"Sorgo grano","11","Guanajuato","M",8018.0,61138500.0,19.4195,"Medio",0.714425,"No aplica",0
2023,8810000,"Sorgo grano","12","Guerrero","M",0.0,6000.0,10.9892,"Muy alto",0.404281,"A",1
2023,8810000,"Sorgo grano","12","Guerrero","H",169.0,1447000.0,10.9892,"Muy alto",0.404281,"No aplica",0
2023,8810000,"Sorgo grano","12","Guerrero","H",17.0,118000.0,10.9892,"Muy alto",0.404281,"B",4
2023,8810000,"Sorgo grano","12","Guerrero","M",41.0,295900.0,10.9892,"Muy alto",0.404281,"No aplica",0
2023,8810000,"Sorgo grano","12","Guerrero","M",0.0,6000.0,10.9892,"Muy alto",0.404281,"B",1
2023,8810000,"Sorgo grano","13","Hidalgo","H",1.0,6000.0,18.0532,"Alto",0.664161,"No aplica",0
2023,8810000,"Sorgo grano","13","Hidalgo","M",5.0,33100.0,18.0532,"Alto",0.664161,"No aplica",0
2023,8810000,"Sorgo grano","13","Hidalgo","H",1.0,6000.0,18.0532,"Alto",0.664161,"A",1
2023,8810000,"Sorgo grano","14","Jalisco","H",1433.0,13925200.0,21.8151,"Bajo",0.80256,"No aplica",0
2023,8810000,"Sorgo grano","14","Jalisco","M",500.0,5152500.0,21.8151,"Bajo",0.80256,"No aplica",0
2023,8810000,"Sorgo grano","14","Jalisco","H",45.0,357600.0,21.8151,"Bajo",0.80256,"A",1
2023,8810000,"Sorgo grano","14","Jalisco","M",6.0,48000.0,21.8151,"Bajo",0.80256,"A",1
2023,8810000,"Sorgo grano","15","México","H",43.0,307400.0,20.8036,"Bajo",0.765348,"No aplica",0
