"cultivo","cve_ent","entidad","cve_mun","municipio","productores","escenario_marginacion","escenario_precio","latitud","longitud","im","gm","imn"
"Arroz","17","Morelos","014","Mazatepec",11,2087290.0,544825.0,18.7332,-99.367,55.9424,"Bajo",0.87598
"Arroz","12","Guerrero","033","Huamuxtitlán",19,1035690.0,12852.0,17.8022,-98.5653,53.6505,"Medio",0.840093
"Arroz","12","Guerrero","005","Alpoyeca",34,1969590.0,14076.0,17.6701,-98.5132,52.8247,"Medio",0.827161
"Arroz","17","Morelos","018","Temixco",41,0.0,1035690.0,18.8453,-99.2241,57.6802,"Muy bajo",0.903192
"Arroz","17","Morelos","012","Jojutla",6,0.0,49266.0,18.6166,-99.181,57.6666,"Muy bajo",0.902979
"Arroz","27","Tabasco","012","Macuspana",18,39902.4,4706820.0,17.7564,-92.5941,54.3294,"Medio",0.850723
"Arroz","27","Tabasco","006","Cunduacán",6,15606.0,11872.8,18.0654,-93.1743,55.471,"Bajo",0.868598
"Arroz","27","Tabasco","004","Centro",3,0.0,11171600.0,17.9878,-92.9194,58.7306,"Muy bajo",0.919639
"Arroz","27","Tabasco","017","Tenosique",33,18635.4,9358770.0,17.4775,-91.4259,54.735,"Bajo",0.857073
"Arroz","27","Tabasco","009","Jalapa",20,112057.0,635007.0,17.7197,-92.8122,55.5079,"Bajo",0.869177
"Arroz","27","Tabasco","016","Teapa",4,2080.8,30324.6,17.5483,-92.953,55.5497,"Bajo",0.869831
"Arroz","27","Tabasco","008","Huimanguillo",74,635007.0,39902.4,17.8352,-93.3908,54.2023,"Medio",0.848733
"Arroz","27","Tabasco","002","Cárdenas",10,313742.0,67320.0,17.9894,-93.3769,55.9742,"Bajo",0.876478
"Arroz","27","Tabasco","001","Balancán",11,11872.8,18635.4,17.8004,-91.5338,53.9658,"Medio",0.84503
"Arroz","27","Tabasco","005","Comalcalco",11,0.0,43516500.0,18.266,-93.225,56.3286,"Bajo",0.882027
"Arroz","27","Tabasco","015","Tacotalpa",23,30324.6,36467.9,17.5918,-92.8263,54.3276,"Medio",0.850694
"Arroz","17","Morelos","028","Xochitepec",39,0.0,46937800.0,18.7819,-99.2315,57.0852,"Muy bajo",0.893875
"Arroz","17","Morelos","008","Emiliano Zapata",73,0.0,15606.0,18.841,-99.1832,58.7153,"Muy bajo",0.9194
"Arroz","17","Morelos","004","Ayala",7,1141810.0,112057.0,18.7671,-98.9821,55.563,"Bajo",0.870039
"Arroz","17","Morelos","006","Cuautla",31,0.0,2080.8,18.8128,-98.9553,57.958,"Muy bajo",0.907542
"Arroz","07","Chiapas","062","Ostuacán",26,29437.2,53062500.0,17.4056,-93.3371,51.6489,"Alto",0.80875
"Arroz","17","Morelos","029","Yautepec",5,0.0,1141810.0,18.8861,-99.0608,57.0587,"Muy bajo",0.89346
"Arroz","28","Tamaulipas","021","El Mante",83,0.0,2087290.0,22.744,-98.9717,58.015,"Muy bajo",0.908434
"Arroz","18","Nayarit","008","Xalisco",42,0.0,313742.0,21.4437,-104.9,59.4733,"Muy bajo",0.931269
"Arroz","07","Chiapas","074","Reforma",5,0.0,698445.0,17.8658,-93.1471,56.2836,"Bajo",0.881324
"Arroz","07","Chiapas","048","Juárez",9,49266.0,277867000.0,17.6082,-93.1933,53.7162,"Medio",0.84112
"Arroz","18","Nayarit","020","Bahía de Banderas",35,0.0,0.0,20.8068,-105.248,59.2066,"Muy bajo",0.927093
"Arroz","07","Chiapas","005","Amatán",14,37760.4,0.0,17.3728,-92.8191,48.7593,"Alto",0.763503
"Arroz","16","Michoacán de Ocampo","006","Apatzingán",4,698445.0,0.0,19.0872,-102.355,56.224,"Bajo",0.880389
"Arroz","18","Nayarit","010","Rosamorada",118,43516500.0,0.0,22.1225,-105.204,54.7732,"Bajo",0.857672
"Arroz","16","Michoacán de Ocampo","064","Parácuaro",24,9358770.0,0.0,19.1458,-102.22,54.0615,"Medio",0.846528
"Arroz","16","Michoacán de Ocampo","089","Tepalcatepec",47,0.0,0.0,19.1914,-102.844,56.4405,"Bajo",0.88378
"Arroz","16","Michoacán de Ocampo","033","Gabriel Zamora",136,53062500.0,0.0,19.1598,-102.054,55.555,"Bajo",0.869914
"Arroz","18","Nayarit","015","Santiago Ixcuintla",560,277867000.0,0.0,21.8083,-105.206,56.2647,"Bajo",0.881027
"Arroz","18","Nayarit","012","San Blas",68,0.0,0.0,21.5417,-105.286,56.5786,"Muy bajo",0.885943
"Arroz","06","Colima","004","Coquimatlán",46,0.0,0.0,19.201,-103.811,57.1252,"Muy bajo",0.894501
"Arroz","06","Colima","005","Cuauhtémoc",227,0.0,0.0,19.3288,-103.602,58.1701,"Muy bajo",0.910862
"Arroz","06","Colima","010","Villa de Álvarez",3,0.0,0.0,19.2648,-103.737,60.5121,"Muy bajo",0.947535
"Arroz","06","Colima","002","Colima",32,0.0,0.0,19.2429,-103.728,59.7712,"Muy bajo",0.935933
"Arroz","12","Guerrero","048","Petatlán",6,67320.0,0.0,17.5382,-101.275,54.412,"Medio",0.852017
"Arroz","12","Guerrero","083","Ñuu Savi",20,0.0,0.0,16.9458,-99.0081,0.0,"",0.0
"Arroz","12","Guerrero","011","Atoyac de Álvarez",4,14076.0,0.0,17.2127,-100.433,53.5449,"Medio",0.838439
"Arroz","12","Guerrero","021","Coyuca de Benítez",27,189806.0,0.0,17.009,-100.089,52.2596,"Alto",0.818313
"Arroz","12","Guerrero","056","Tecoanapa",21,57840.1,0.0,16.9889,-99.2609,48.7358,"Alto",0.763135
"Arroz","12","Guerrero","012","Ayutla de los Libres",80,357895.0,0.0,16.9653,-99.0974,45.9408,"Muy alto",0.71937
"Arroz","14","Jalisco","100","Tomatlán",101,46937800.0,0.0,19.9414,-105.245,55.2808,"Bajo",0.86562
"Arroz","14","Jalisco","024","Cocula",31,0.0,0.0,20.3675,-103.824,57.8696,"Muy bajo",0.906157
"Arroz","14","Jalisco","077","San Martín Hidalgo",76,0.0,0.0,20.435,-103.929,57.522,"Muy bajo",0.900715
"Arroz","12","Guerrero","057","Técpan de Galeana",6,12852.0,0.0,17.2226,-100.632,53.3608,"Medio",0.835555
"Arroz","04","Campeche","011","Candelaria",53,332394.0,0.0,18.1835,-91.0463,50.5139,"Alto",0.790978
"Frijol","21","Puebla","001","Acajete",56,0.0,66259.2,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","20","Oaxaca","001","Abejones",106,58597.4,22881.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","07","Chiapas","001","Acacoyagua",673,0.0,130761.0,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","20","Oaxaca","001","Abejones",40,41471.4,54462.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",94,130761.0,8888.5,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","31","Yucatán","001","Abalá",34,0.0,99586.0,20.6476,-89.6809,52.0644,"Alto",0.815256
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",24,0.0,321146.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","20","Oaxaca","001","Abejones",55,232985.0,448775.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",104,316222.0,29710.5,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","13","Hidalgo","001","Acatlán",143,0.0,258397.0,20.1458,-98.4384,53.8667,"Medio",0.843478
"Frijol","20","Oaxaca","001","Abejones",608,258397.0,31595.5,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","07","Chiapas","001","Acacoyagua",30,0.0,4422.5,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","20","Oaxaca","001","Abejones",50,448775.0,290348.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",24,725.0,38265.5,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",98,2085540.0,41471.4,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",127,0.0,244108.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","20","Oaxaca","001","Abejones",23,66259.2,10150.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",494,0.0,1111600.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",5,0.0,6742.5,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","24","San Luis Potosí","001","Ahualulco del Sonido 13",145,0.0,411166.0,22.4001,-101.167,52.7831,"Medio",0.826511
"Frijol","15","México","001","Acambay de Ruíz Castañeda",21,0.0,41166.9,19.9562,-99.844,52.775,"Medio",0.826384
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",12,0.0,327622.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",74,0.0,122083.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","24","San Luis Potosí","001","Ahualulco del Sonido 13",861,0.0,1450.0,22.4001,-101.167,52.7831,"Medio",0.826511
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",79,0.0,218180.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","15","México","001","Acambay de Ruíz Castañeda",43,0.0,45675.0,19.9562,-99.844,52.775,"Medio",0.826384
"Frijol","15","México","001","Acambay de Ruíz Castañeda",22,0.0,306978.0,19.9562,-99.844,52.775,"Medio",0.826384
"Frijol","07","Chiapas","001","Acacoyagua",610,0.0,67280.0,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","20","Oaxaca","001","Abejones",8,43355.0,132357.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","18","Nayarit","001","Acaponeta",601,0.0,693571.0,22.4894,-105.36,56.1657,"Bajo",0.879477
"Frijol","20","Oaxaca","001","Abejones",36,8888.5,28130.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",52,31595.5,11310.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",260,154367.0,22315.5,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","07","Chiapas","001","Acacoyagua",1035,0.0,92191.0,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","20","Oaxaca","001","Abejones",392,751837.0,154764.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","21","Puebla","001","Acajete",70,0.0,281858.0,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","18","Nayarit","001","Acaponeta",16,0.0,187774.0,22.4894,-105.36,56.1657,"Bajo",0.879477
"Frijol","18","Nayarit","001","Acaponeta",51,0.0,161791.0,22.4894,-105.36,56.1657,"Bajo",0.879477
"Frijol","18","Nayarit","001","Acaponeta",968,0.0,232985.0,22.4894,-105.36,56.1657,"Bajo",0.879477
"Frijol","18","Nayarit","001","Acaponeta",147,0.0,9860.0,22.4894,-105.36,56.1657,"Bajo",0.879477
"Frijol","18","Nayarit","001","Acaponeta",9,0.0,316222.0,22.4894,-105.36,56.1657,"Bajo",0.879477
"Frijol","18","Nayarit","001","Acaponeta",44,0.0,1297560.0,22.4894,-105.36,56.1657,"Bajo",0.879477
"Frijol","18","Nayarit","001","Acaponeta",878,0.0,77583.7,22.4894,-105.36,56.1657,"Bajo",0.879477
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",120,0.0,84611.9,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",31,0.0,101326.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",173,0.0,18207.7,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","15","México","001","Acambay de Ruíz Castañeda",23,0.0,187094.0,19.9562,-99.844,52.775,"Medio",0.826384
"Frijol","31","Yucatán","001","Abalá",3,0.0,330803.0,20.6476,-89.6809,52.0644,"Alto",0.815256
"Frijol","20","Oaxaca","001","Abejones",46,99586.0,232682.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",185,252990.0,119915.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",58,321146.0,171228.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","31","Yucatán","001","Abalá",281,0.0,1237890.0,20.6476,-89.6809,52.0644,"Alto",0.815256
"Frijol","20","Oaxaca","001","Abejones",36,0.0,186250.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",34,29710.5,248221.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",73,300820.0,229413.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",63,54462.0,877731.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","17","Morelos","001","Amacuzac",13,0.0,61088.5,18.6,-99.3695,55.5939,"Bajo",0.870522
"Frijol","20","Oaxaca","001","Abejones",2,79822.5,96729.5,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","32","Zacatecas","001","Apozol",587,0.0,27750.1,21.4709,-103.091,55.8369,"Bajo",0.874329
"Frijol","31","Yucatán","001","Abalá",40,0.0,1583400.0,20.6476,-89.6809,52.0644,"Alto",0.815256
"Frijol","20","Oaxaca","001","Abejones",716,2554950.0,58359.6,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","21","Puebla","001","Acajete",323,0.0,17214.4,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","20","Oaxaca","001","Abejones",138,103254.0,1345.6,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",6,14997.3,725.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","21","Puebla","001","Acajete",1,0.0,363225.0,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","21","Puebla","001","Acajete",11,0.0,2360830.0,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","20","Oaxaca","001","Abejones",9,22881.0,71992.5,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",98,161791.0,751837.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","32","Zacatecas","001","Apozol",35,0.0,186200.0,21.4709,-103.091,55.8369,"Bajo",0.874329
"Frijol","20","Oaxaca","001","Abejones",14,754.0,337763.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","31","Yucatán","001","Abalá",212,0.0,154367.0,20.6476,-89.6809,52.0644,"Alto",0.815256
"Frijol","31","Yucatán","001","Abalá",79,0.0,54496.8,20.6476,-89.6809,52.0644,"Alto",0.815256
"Frijol","20","Oaxaca","001","Abejones",37,67280.0,385098.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",59,1450.0,37128.7,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","13","Hidalgo","001","Acatlán",498,0.0,3697.5,20.1458,-98.4384,53.8667,"Medio",0.843478
"Frijol","31","Yucatán","001","Abalá",95,0.0,318580.0,20.6476,-89.6809,52.0644,"Alto",0.815256
"Frijol","15","México","001","Acambay de Ruíz Castañeda",12,0.0,44346.8,19.9562,-99.844,52.775,"Medio",0.826384
"Frijol","24","San Luis Potosí","001","Ahualulco del Sonido 13",264,0.0,150948.0,22.4001,-101.167,52.7831,"Medio",0.826511
"Frijol","07","Chiapas","001","Acacoyagua",38,0.0,33116.6,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",738,0.0,93439.5,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","13","Hidalgo","001","Acatlán",656,0.0,2085540.0,20.1458,-98.4384,53.8667,"Medio",0.843478
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",33,0.0,4712.5,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","07","Chiapas","001","Acacoyagua",450,0.0,90625.0,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","15","México","001","Acambay de Ruíz Castañeda",6,0.0,98253.5,19.9562,-99.844,52.775,"Medio",0.826384
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",174,0.0,179178.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",5,0.0,133088.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","24","San Luis Potosí","001","Ahualulco del Sonido 13",304,0.0,120041.0,22.4001,-101.167,52.7831,"Medio",0.826511
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",17,0.0,267573.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","16","Michoacán de Ocampo","001","Acuitzio",4,0.0,244405.0,19.4738,-101.342,55.5208,"Bajo",0.869379
"Frijol","07","Chiapas","001","Acacoyagua",1209,0.0,3661.25,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",259,0.0,16218.2,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",24,0.0,572208.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",26,0.0,2291.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",197,0.0,23468.2,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",211,0.0,1506660.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","21","Puebla","001","Acajete",27,0.0,462598.0,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","16","Michoacán de Ocampo","001","Acuitzio",7,0.0,13122.5,19.4738,-101.342,55.5208,"Bajo",0.869379
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",37,0.0,3027.6,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",132,0.0,212584.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","16","Michoacán de Ocampo","001","Acuitzio",10,0.0,19386.5,19.4738,-101.342,55.5208,"Bajo",0.869379
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",182,0.0,79967.5,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","07","Chiapas","001","Acacoyagua",354,0.0,22475.0,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","07","Chiapas","001","Acacoyagua",2233,0.0,228100.0,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","21","Puebla","001","Acajete",81,0.0,305045.0,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","07","Chiapas","001","Acacoyagua",421,0.0,104545.0,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",13,0.0,140493.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","15","México","001","Acambay de Ruíz Castañeda",20,0.0,53494.9,19.9562,-99.844,52.775,"Medio",0.826384
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",106,0.0,75443.5,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","20","Oaxaca","001","Abejones",82,207934.0,966225.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","07","Chiapas","001","Acacoyagua",5739,0.0,197629.0,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",4,0.0,233383.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","21","Puebla","001","Acajete",34,0.0,39454.5,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","07","Chiapas","001","Acacoyagua",732,0.0,181077.0,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","16","Michoacán de Ocampo","001","Acuitzio",42,0.0,39846.0,19.4738,-101.342,55.5208,"Bajo",0.869379
"Frijol","20","Oaxaca","001","Abejones",34,243616.0,13258.8,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",41,0.0,191716.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","21","Puebla","001","Acajete",15,0.0,41397.5,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","16","Michoacán de Ocampo","001","Acuitzio",5,0.0,30334.0,19.4738,-101.342,55.5208,"Bajo",0.869379
"Frijol","15","México","001","Acambay de Ruíz Castañeda",86,0.0,256038.0,19.9562,-99.844,52.775,"Medio",0.826384
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",4,0.0,17482.7,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","15","México","001","Acambay de Ruíz Castañeda",30,0.0,43355.0,19.9562,-99.844,52.775,"Medio",0.826384
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",40,0.0,1473550.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",405,0.0,229474.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","15","México","001","Acambay de Ruíz Castañeda",265,0.0,29681.5,19.9562,-99.844,52.775,"Medio",0.826384
"Frijol","07","Chiapas","001","Acacoyagua",87,0.0,310228.0,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","20","Oaxaca","001","Abejones",29,7342.8,235750.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","24","San Luis Potosí","001","Ahualulco del Sonido 13",577,0.0,255367.0,22.4001,-101.167,52.7831,"Medio",0.826511
"Frijol","24","San Luis Potosí","001","Ahualulco del Sonido 13",78,0.0,109982.0,22.4001,-101.167,52.7831,"Medio",0.826511
"Frijol","07","Chiapas","001","Acacoyagua",5,0.0,56406.4,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",13,0.0,51567.8,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","24","San Luis Potosí","001","Ahualulco del Sonido 13",597,0.0,116025.0,22.4001,-101.167,52.7831,"Medio",0.826511
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",236,0.0,36351.5,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","07","Chiapas","001","Acacoyagua",4243,0.0,2465.0,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",24,0.0,1083530.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",47,0.0,295875.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","07","Chiapas","001","Acacoyagua",190,0.0,119869.0,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","24","San Luis Potosí","001","Ahualulco del Sonido 13",15,0.0,152569.0,22.4001,-101.167,52.7831,"Medio",0.826511
"Frijol","07","Chiapas","001","Acacoyagua",916,0.0,97035.5,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","15","México","001","Acambay de Ruíz Castañeda",2,0.0,6960.0,19.9562,-99.844,52.775,"Medio",0.826384
"Frijol","21","Puebla","001","Acajete",570,0.0,285341.0,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","15","México","001","Acambay de Ruíz Castañeda",16,0.0,456936.0,19.9562,-99.844,52.775,"Medio",0.826384
"Frijol","21","Puebla","001","Acajete",353,0.0,116029.0,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",44,0.0,20904.7,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","20","Oaxaca","001","Abejones",50,97295.0,140533.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",70,73790.5,38787.5,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","32","Zacatecas","001","Apozol",482,0.0,877027.0,21.4709,-103.091,55.8369,"Bajo",0.874329
"Frijol","20","Oaxaca","001","Abejones",34,132357.0,211094.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",45,0.0,352016.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","07","Chiapas","001","Acacoyagua",1707,0.0,142296.0,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","07","Chiapas","001","Acacoyagua",151,0.0,101847.0,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",341,0.0,951345.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",17,0.0,4974.95,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","16","Michoacán de Ocampo","001","Acuitzio",79,0.0,60140.2,19.4738,-101.342,55.5208,"Bajo",0.869379
"Frijol","15","México","001","Acambay de Ruíz Castañeda",15,0.0,14500.0,19.9562,-99.844,52.775,"Medio",0.826384
"Frijol","15","México","001","Acambay de Ruíz Castañeda",225,0.0,29899.0,19.9562,-99.844,52.775,"Medio",0.826384
"Frijol","07","Chiapas","001","Acacoyagua",70,0.0,66260.6,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",16,0.0,725.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",2003,0.0,11740.7,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",186,0.0,42586.5,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",880,0.0,66707.2,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","13","Hidalgo","001","Acatlán",33,0.0,31030.0,20.1458,-98.4384,53.8667,"Medio",0.843478
"Frijol","07","Chiapas","001","Acacoyagua",4178,0.0,110362.0,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","07","Chiapas","001","Acacoyagua",646,0.0,288886.0,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","15","México","001","Acambay de Ruíz Castañeda",69,0.0,1136640.0,19.9562,-99.844,52.775,"Medio",0.826384
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",322,0.0,24708.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",331,0.0,241309.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",45,0.0,26691.6,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","07","Chiapas","001","Acacoyagua",241,0.0,64090.0,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","07","Chiapas","001","Acacoyagua",293,0.0,285328.0,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","15","México","001","Acambay de Ruíz Castañeda",49,0.0,211116.0,19.9562,-99.844,52.775,"Medio",0.826384
"Frijol","15","México","001","Acambay de Ruíz Castañeda",36,0.0,117185.0,19.9562,-99.844,52.775,"Medio",0.826384
"Frijol","07","Chiapas","001","Acacoyagua",63,0.0,165010.0,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","15","México","001","Acambay de Ruíz Castañeda",132,0.0,154867.0,19.9562,-99.844,52.775,"Medio",0.826384
