cultivo,cve_ent,entidad,cve_mun,municipio,productores,escenario_precio,escenario_marginacion,latitud,longitud,im,gm
Frijol,08,Chihuahua,001,Ahumada,5,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,543,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,487,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,303,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,304,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,236,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,73,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,164,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,3115,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,16,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,3544,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,626,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,735,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,31,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,21,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,68,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,34,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,163,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,75,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,57,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,88,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,13,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,548,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,331,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,685,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,82,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,111,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,474,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,19,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,27,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,36,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,41,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,59,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,0,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,200,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,24,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,1272,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,747,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,08,Chihuahua,001,Ahumada,123,2.1,5.1,30.6177,-106.512,57.8792,Muy bajo
Frijol,09,,001,,8,2.1,5.1,0,0,0,
Frijol,09,,001,,18,2.1,5.1,0,0,0,
Frijol,09,,001,,26,2.1,5.1,0,0,0,
Frijol,09,,001,,325,2.1,5.1,0,0,0,
Frijol,09,,001,,212,2.1,5.1,0,0,0,
Frijol,09,,001,,183,2.1,5.1,0,0,0,
Frijol,10,Durango,001,Canatlán,2240,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,107,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,192,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,3982,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,1910,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,406,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,1,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,3679,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,70,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,265,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,237,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,8,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,86,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,671,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,114,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,1810,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,304,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,43,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,422,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,2012,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,1232,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,2223,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,1429,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,63,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,94,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,565,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,476,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,784,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,58,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,99,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,1735,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,460,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,502,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,625,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,128,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,0,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,300,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,1157,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,10,Durango,001,Canatlán,1620,2.1,5.1,24.5273,-104.778,56.696,Muy bajo
Frijol,11,Guanajuato,001,Abasolo,111,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,93,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,2054,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,581,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,533,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,630,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,287,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,53,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,440,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,28,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,372,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,25,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,737,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,1030,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,270,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,43,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,90,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,128,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,1041,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,457,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,68,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,1644,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,397,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,4,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,12,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,75,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,335,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,1137,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,1167,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,2632,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,132,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,549,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,1806,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,141,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,311,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,8,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,362,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,21,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,291,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,332,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,172,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,667,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,738,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,11,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,1141,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,11,Guanajuato,001,Abasolo,443,2.1,5.1,20.4509,-101.528,55.5403,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,350,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,1033,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,60,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,465,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,20,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,189,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,62,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,17,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,549,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,2677,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,325,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,538,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,96,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,57,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,112,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,30,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,10,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,192,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,2362,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,468,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,49,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,8,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,344,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,50,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,178,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,6015,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,682,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,3,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,116,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,1017,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,133,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,315,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,52,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,139,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,35,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,45,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,27,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,896,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,770,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,1115,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,131,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,1221,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,440,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,386,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,77,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,210,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,5,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,699,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,124,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,70,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,135,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,469,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,379,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,198,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,816,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,217,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,462,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,1107,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,177,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,1051,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,6,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,247,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,2232,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,12,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,835,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,279,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,422,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,938,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,878,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,517,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,3260,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,1265,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,15,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,12,Guerrero,001,Acapulco de Juárez,899,2.1,5.1,16.8619,-99.8866,56.4366,Bajo
Frijol,13,Hidalgo,001,Acatlán,54,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,656,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,488,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,117,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,97,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,296,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,91,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,207,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,206,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,31,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,214,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,704,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,332,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,1213,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,1175,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,343,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,498,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,407,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,161,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,39,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,70,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,58,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,10,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,102,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,235,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,634,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,1359,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,410,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,420,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,145,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,259,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,21,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,127,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,331,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,82,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,130,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,274,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,286,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,391,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,160,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,460,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,149,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,11,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,310,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,9,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,444,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,348,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,66,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,563,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,20,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,265,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,1346,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,327,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,143,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,535,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,388,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,249,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,16,2.1,5.1,20.1458,-98.4384,53.8667,Medio
Frijol,13,Hidalgo,001,Acatlán,74,2.1,5.1,20.1458,-98.4384,53.8667,Medio
